Customer ID,Monetary,CLV_Rank,Pct_of_Total,Cumulative_Pct
15491,3090.85,1092,0.02,75.23999999999893
12849,3090.56,1093,0.02,75.25999999999893
14312,3090.29,1094,0.02,75.27999999999892
16584,3085.4700000000003,1095,0.02,75.29999999999892
13464,3083.89,1096,0.02,75.31999999999891
16007,3075.14,1097,0.02,75.33999999999891
17929,3073.6,1098,0.02,75.3599999999989
12469,3070.54,1099,0.02,75.3799999999989
17147,3069.15,1100,0.02,75.3999999999989
12511,3065.77,1101,0.02,75.4199999999989
13647,3063.78,1102,0.02,75.43999999999889
13196,3059.64,1103,0.02,75.45999999999889
15716,3056.81,1104,0.02,75.47999999999888
17090,3055.94,1105,0.02,75.49999999999888
14456,3047.63,1106,0.02,75.51999999999887
16120,3041.91,1107,0.02,75.53999999999887
13077,3040.17,1108,0.02,75.55999999999887
14064,3039.75,1109,0.02,75.57999999999886
17552,3039.2,1110,0.02,75.59999999999886
12909,3034.77,1111,0.02,75.61999999999885
15823,3033.86,1112,0.02,75.63999999999885
15241,3032.31,1113,0.02,75.65999999999885
17621,3029.32,1114,0.02,75.67999999999884
17884,3028.89,1115,0.02,75.69999999999884
15538,3027.15,1116,0.02,75.71999999999883
16067,3026.19,1117,0.02,75.73999999999883
15596,3023.59,1118,0.02,75.75999999999883
13631,3021.77,1119,0.02,75.77999999999882
15967,3019.2,1120,0.02,75.79999999999882
13692,3016.4500000000003,1121,0.02,75.81999999999881
17145,3014.64,1122,0.02,75.83999999999881
16678,3013.83,1123,0.02,75.8599999999988
16560,3010.73,1124,0.02,75.8799999999988
15614,3008.86,1125,0.02,75.8999999999988
15754,3001.86,1126,0.02,75.9199999999988
14038,3000.93,1127,0.02,75.93999999999879
15965,2999.34,1128,0.02,75.95999999999879
16012,2989.79,1129,0.02,75.97999999999878
12374,2989.2200000000003,1130,0.02,75.99999999999878
14544,2982.43,1131,0.02,76.01999999999877
15687,2981.5,1132,0.02,76.03999999999877
13557,2980.08,1133,0.02,76.05999999999877
17961,2979.09,1134,0.02,76.07999999999876
15602,2975.9700000000003,1135,0.02,76.09999999999876
12770,2975.95,1136,0.02,76.11999999999875
16775,2975.29,1137,0.02,76.13999999999875
15027,2974.04,1138,0.02,76.15999999999875
14226,2967.78,1139,0.02,76.17999999999874
17692,2962.4,1140,0.02,76.19999999999874
13485,2957.92,1141,0.02,76.21999999999873
12877,2955.17,1142,0.02,76.23999999999873
18241,2954.09,1143,0.02,76.25999999999873
13764,2953.26,1144,0.02,76.27999999999872
13253,2951.11,1145,0.02,76.29999999999872
12754,2949.12,1146,0.02,76.31999999999871
16416,2948.47,1147,0.02,76.33999999999871
13635,2948.22,1148,0.02,76.3599999999987
17774,2945.7,1149,0.02,76.3799999999987
15182,2942.752,1150,0.02,76.3999999999987
15757,2940.36,1151,0.02,76.4199999999987
17444,2940.04,1152,0.02,76.43999999999869
15235,2937.81,1153,0.02,76.45999999999869
14524,2933.71,1154,0.02,76.47999999999868
12635,2930.41,1155,0.02,76.49999999999868
12826,2928.69,1156,0.02,76.51999999999867
15862,2928.29,1157,0.02,76.53999999999867
12854,2922.37,1158,0.02,76.55999999999867
12906,2919.81,1159,0.02,76.57999999999866
16358,2917.1,1160,0.02,76.59999999999866
15312,2916.4900000000002,1161,0.02,76.61999999999865
17702,2911.79,1162,0.02,76.63999999999865
16383,2910.84,1163,0.02,76.65999999999865
12438,2906.85,1164,0.02,76.67999999999864
16736,2904.51,1165,0.02,76.69999999999864
17588,2901.65,1166,0.02,76.71999999999863
14867,2901.46,1167,0.02,76.73999999999863
13963,2899.62,1168,0.02,76.75999999999863
13784,2897.18,1169,0.02,76.77999999999862
13110,2896.17,1170,0.02,76.79999999999862
17320,2895.77,1171,0.02,76.81999999999861
15392,2891.82,1172,0.02,76.83999999999861
17242,2889.28,1173,0.02,76.8599999999986
14916,2888.21,1174,0.02,76.8799999999986
14590,2884.29,1175,0.02,76.8999999999986
16755,2882.03,1176,0.02,76.9199999999986
14251,2879.7000000000003,1177,0.02,76.93999999999859
12806,2878.96,1178,0.02,76.95999999999859
14621,2878.27,1179,0.02,76.97999999999858
16633,2878.15,1180,0.02,76.99999999999858
18170,2878.0,1181,0.02,77.01999999999857
14005,2874.72,1182,0.02,77.03999999999857
15043,2873.7999999999997,1183,0.02,77.05999999999857
14758,2864.97,1184,0.02,77.07999999999856
16062,2863.45,1185,0.02,77.09999999999856
12685,2863.08,1186,0.02,77.11999999999856
16086,2862.91,1187,0.02,77.13999999999855
16467,2862.4,1188,0.02,77.15999999999855
13890,2858.73,1189,0.02,77.17999999999854
15611,2858.37,1190,0.02,77.19999999999854
15031,2857.37,1191,0.02,77.21999999999854
13728,2855.17,1192,0.02,77.23999999999853
14035,2852.47,1193,0.02,77.25999999999853
14935,2849.83,1194,0.02,77.27999999999852
12473,2848.23,1195,0.02,77.29999999999852
14875,2841.55,1196,0.02,77.31999999999852
13501,2840.26,1197,0.02,77.33999999999851
14711,2838.2,1198,0.02,77.35999999999851
16229,2835.36,1199,0.02,77.3799999999985
16225,2821.9100000000003,1200,0.02,77.3999999999985
16407,2821.65,1201,0.02,77.4199999999985
13477,2821.12,1202,0.02,77.43999999999849
15797,2821.08,1203,0.02,77.45999999999849
13032,2817.59,1204,0.02,77.47999999999848
13719,2815.25,1205,0.02,77.49999999999848
17386,2812.77,1206,0.02,77.51999999999848
13330,2806.18,1207,0.02,77.53999999999847
17470,2804.87,1208,0.02,77.55999999999847
13205,2803.2,1209,0.02,77.57999999999846
14404,2800.11,1210,0.02,77.59999999999846
16979,2787.09,1211,0.02,77.61999999999846
16772,2785.6,1212,0.02,77.63999999999845
17790,2783.61,1213,0.02,77.65999999999845
15563,2781.21,1214,0.02,77.67999999999844
14869,2776.8,1215,0.02,77.69999999999844
12863,2775.5499999999997,1216,0.02,77.71999999999844
17031,2773.85,1217,0.02,77.73999999999843
13455,2773.82,1218,0.02,77.75999999999843
12676,2773.09,1219,0.02,77.77999999999842
13695,2770.73,1220,0.02,77.79999999999842
18210,2768.83,1221,0.02,77.81999999999842
14233,2766.96,1222,0.02,77.83999999999841
15817,2766.4,1223,0.02,77.85999999999841
17591,2765.7200000000003,1224,0.02,77.8799999999984
15660,2764.14,1225,0.02,77.8999999999984
16871,2761.4900000000002,1226,0.02,77.9199999999984
14696,2758.67,1227,0.02,77.93999999999839
16764,2758.25,1228,0.02,77.95999999999839
17262,2757.62,1229,0.02,77.97999999999838
15993,2756.82,1230,0.02,77.99999999999838
16711,2751.48,1231,0.02,78.01999999999838
12391,2747.82,1232,0.02,78.03999999999837
16335,2747.0,1233,0.02,78.05999999999837
14903,2744.48,1234,0.02,78.07999999999836
17241,2744.14,1235,0.02,78.09999999999836
15329,2742.98,1236,0.02,78.11999999999836
14125,2740.43,1237,0.02,78.13999999999835
14121,2740.3,1238,0.02,78.15999999999835
18283,2736.65,1239,0.02,78.17999999999834
13786,2736.41,1240,0.02,78.19999999999834
15389,2733.8,1241,0.02,78.21999999999834
15111,2730.87,1242,0.02,78.23999999999833
16434,2727.04,1243,0.02,78.25999999999833
12739,2726.73,1244,0.02,78.27999999999832
15810,2724.8,1245,0.02,78.29999999999832
16190,2723.55,1246,0.02,78.31999999999832
17676,2722.52,1247,0.02,78.33999999999831
15841,2716.5,1248,0.02,78.35999999999831
17720,2715.06,1249,0.02,78.3799999999983
13736,2715.01,1250,0.02,78.3999999999983
13211,2706.87,1251,0.02,78.4199999999983
18173,2696.36,1252,0.02,78.43999999999829
12725,2694.56,1253,0.02,78.45999999999829
16232,2692.02,1254,0.02,78.47999999999828
17388,2691.57,1255,0.02,78.49999999999828
15021,2689.59,1256,0.02,78.51999999999828
13813,2686.42,1257,0.02,78.53999999999827
15910,2681.8,1258,0.02,78.55999999999827
14748,2672.25,1259,0.02,78.57999999999826
16369,2664.81,1260,0.02,78.59999999999826
12516,2648.62,1261,0.02,78.61999999999826
12820,2647.94,1262,0.02,78.63999999999825
14496,2645.88,1263,0.02,78.65999999999825
13117,2642.11,1264,0.02,78.67999999999824
15671,2635.4900000000002,1265,0.02,78.69999999999824
13819,2631.1,1266,0.02,78.71999999999824
16618,2630.64,1267,0.02,78.73999999999823
13203,2630.55,1268,0.02,78.75999999999823
16276,2629.3900000000003,1269,0.02,78.77999999999822
14548,2627.49,1270,0.02,78.79999999999822
12671,2622.481,1271,0.02,78.81999999999822
13173,2620.5,1272,0.02,78.83999999999821
14262,2618.23,1273,0.02,78.85999999999821
17744,2617.82,1274,0.02,78.8799999999982
17043,2616.55,1275,0.02,78.8999999999982
17115,2616.29,1276,0.02,78.9199999999982
14756,2613.46,1277,0.02,78.9399999999982
12423,2612.19,1278,0.02,78.95999999999819
15985,2610.28,1279,0.02,78.97999999999818
15142,2608.97,1280,0.02,78.99999999999818
13422,2601.55,1281,0.02,79.01999999999818
17787,2601.4700000000003,1282,0.02,79.03999999999817
13644,2597.52,1283,0.02,79.05999999999817
16206,2597.37,1284,0.02,79.07999999999817
14163,2594.62,1285,0.02,79.09999999999816
16817,2594.55,1286,0.02,79.11999999999816
15426,2592.95,1287,0.02,79.13999999999815
14129,2591.34,1288,0.02,79.15999999999815
13012,2591.1800000000003,1289,0.02,79.17999999999815
15157,2587.54,1290,0.02,79.19999999999814
13700,2586.21,1291,0.02,79.21999999999814
15062,2585.62,1292,0.02,79.23999999999813
17490,2585.06,1293,0.02,79.25999999999813
15826,2583.13,1294,0.02,79.27999999999813
12520,2582.51,1295,0.02,79.29999999999812
12412,2581.03,1296,0.02,79.31999999999812
16244,2579.38,1297,0.02,79.33999999999811
16115,2575.14,1298,0.02,79.35999999999811
14573,2571.72,1299,0.02,79.3799999999981
15033,2571.02,1300,0.02,79.3999999999981
13652,2570.85,1301,0.02,79.4199999999981
17002,2565.6,1302,0.02,79.4399999999981
12982,2562.12,1303,0.02,79.45999999999809
15747,2560.66,1304,0.02,79.47999999999809
16036,2556.84,1305,0.02,79.49999999999808
14397,2556.68,1306,0.02,79.51999999999808
18179,2547.55,1307,0.02,79.53999999999807
13192,2544.53,1308,0.02,79.55999999999807
13344,2543.72,1309,0.02,79.57999999999807
14431,2541.6,1310,0.02,79.59999999999806
17463,2537.91,1311,0.02,79.61999999999806
14810,2537.02,1312,0.02,79.63999999999805
13862,2534.04,1313,0.02,79.65999999999805
17897,2534.0,1314,0.02,79.67999999999805
17465,2533.64,1315,0.02,79.69999999999804
15814,2531.84,1316,0.02,79.71999999999804
13471,2531.58,1317,0.02,79.73999999999803
16889,2530.9,1318,0.02,79.75999999999803
14790,2526.62,1319,0.02,79.77999999999803
17317,2524.02,1320,0.02,79.79999999999802
16987,2524.0,1321,0.02,79.81999999999802
14564,2519.32,1322,0.02,79.83999999999801
15434,2517.11,1323,0.02,79.85999999999801
16104,2515.36,1324,0.02,79.879999999998
13151,2511.69,1325,0.02,79.899999999998
17101,2507.05,1326,0.01,79.909999999998
15860,2505.21,1327,0.01,79.91999999999801
17288,2499.98,1328,0.01,79.92999999999802
14541,2499.68,1329,0.01,79.93999999999802
17594,2497.88,1330,0.01,79.94999999999803
12978,2496.07,1331,0.01,79.95999999999803
16016,2495.04,1332,0.01,79.96999999999804
16499,2491.7400000000002,1333,0.01,79.97999999999804
14745,2491.46,1334,0.01,79.98999999999805
15227,2488.4900000000002,1335,0.01,79.99999999999805
15117,2484.32,1336,0.01,80.00999999999806
14449,2482.8,1337,0.01,80.01999999999806
13414,2482.24,1338,0.01,80.02999999999807
15681,2480.2,1339,0.01,80.03999999999807
13507,2479.16,1340,0.01,80.04999999999808
17348,2476.41,1341,0.01,80.05999999999808
13878,2473.06,1342,0.01,80.06999999999809
12457,2472.31,1343,0.01,80.0799999999981
14229,2468.99,1344,0.01,80.0899999999981
15906,2467.89,1345,0.01,80.0999999999981
16202,2467.04,1346,0.01,80.10999999999811
17164,2466.4,1347,0.01,80.11999999999811
16520,2465.92,1348,0.01,80.12999999999812
16795,2465.19,1349,0.01,80.13999999999812
12517,2464.89,1350,0.01,80.14999999999813
17131,2463.17,1351,0.01,80.15999999999813
15932,2461.85,1352,0.01,80.16999999999814
14842,2456.8,1353,0.01,80.17999999999815
14421,2456.62,1354,0.01,80.18999999999815
14659,2456.53,1355,0.01,80.19999999999816
16470,2453.65,1356,0.01,80.20999999999816
17732,2448.14,1357,0.01,80.21999999999817
12701,2446.41,1358,0.01,80.22999999999817
13623,2446.36,1359,0.01,80.23999999999818
13588,2445.12,1360,0.01,80.24999999999818
14934,2444.1,1361,0.01,80.25999999999819
15623,2437.05,1362,0.01,80.26999999999819
17505,2435.48,1363,0.01,80.2799999999982
13949,2427.32,1364,0.01,80.2899999999982
16638,2426.28,1365,0.01,80.2999999999982
17629,2425.52,1366,0.01,80.30999999999821
17004,2425.16,1367,0.01,80.31999999999822
15077,2423.88,1368,0.01,80.32999999999822
12924,2423.15,1369,0.01,80.33999999999823
13134,2422.28,1370,0.01,80.34999999999823
15089,2420.84,1371,0.01,80.35999999999824
18171,2414.51,1372,0.01,80.36999999999824
13473,2410.98,1373,0.01,80.37999999999825
12397,2409.9,1374,0.01,80.38999999999825
16833,2409.04,1375,0.01,80.39999999999826
16554,2407.17,1376,0.01,80.40999999999826
16005,2403.77,1377,0.01,80.41999999999827
15341,2401.02,1378,0.01,80.42999999999827
17894,2397.66,1379,0.01,80.43999999999828
14256,2397.34,1380,0.01,80.44999999999828
15366,2389.08,1381,0.01,80.45999999999829
16742,2387.71,1382,0.01,80.4699999999983
14414,2387.48,1383,0.01,80.4799999999983
16883,2386.64,1384,0.01,80.4899999999983
16105,2386.19,1385,0.01,80.49999999999831
16040,2383.7000000000003,1386,0.01,80.50999999999831
17623,2383.67,1387,0.01,80.51999999999832
17921,2383.35,1388,0.01,80.52999999999832
15793,2382.92,1389,0.01,80.53999999999833
17827,2381.3,1390,0.01,80.54999999999833
14195,2381.24,1391,0.01,80.55999999999834
14554,2381.04,1392,0.01,80.56999999999834
16359,2379.4,1393,0.01,80.57999999999835
12393,2376.75,1394,0.01,80.58999999999835
17905,2374.22,1395,0.01,80.59999999999836
16147,2367.02,1396,0.01,80.60999999999837
16065,2365.62,1397,0.01,80.61999999999837
17634,2361.9700000000003,1398,0.01,80.62999999999838
13614,2359.19,1399,0.01,80.63999999999838
15073,2357.04,1400,0.01,80.64999999999839
14443,2351.58,1401,0.01,80.65999999999839
16083,2351.42,1402,0.01,80.6699999999984
14502,2351.02,1403,0.01,80.6799999999984
12802,2350.42,1404,0.01,80.6899999999984
13908,2347.05,1405,0.01,80.69999999999841
17282,2339.66,1406,0.01,80.70999999999842
16085,2337.73,1407,0.01,80.71999999999842
13118,2334.1,1408,0.01,80.72999999999843
17434,2333.42,1409,0.01,80.73999999999843
16676,2328.5,1410,0.01,80.74999999999844
17284,2328.22,1411,0.01,80.75999999999844
15489,2327.36,1412,0.01,80.76999999999845
12733,2326.82,1413,0.01,80.77999999999845
15100,2319.5,1414,0.01,80.78999999999846
12724,2317.52,1415,0.01,80.79999999999846
14295,2316.06,1416,0.01,80.80999999999847
14346,2315.75,1417,0.01,80.81999999999847
13994,2313.14,1418,0.01,80.82999999999848
16628,2313.09,1419,0.01,80.83999999999848
17095,2312.59,1420,0.01,80.84999999999849
15549,2308.46,1421,0.01,80.8599999999985
14555,2306.48,1422,0.01,80.8699999999985
12948,2306.18,1423,0.01,80.8799999999985
15946,2304.18,1424,0.01,80.88999999999851
18095,2303.09,1425,0.01,80.89999999999851
13280,2297.13,1426,0.01,80.90999999999852
12599,2296.72,1427,0.01,80.91999999999852
13704,2295.31,1428,0.01,80.92999999999853
16496,2293.47,1429,0.01,80.93999999999853
13055,2292.5099999999998,1430,0.01,80.94999999999854
14938,2289.43,1431,0.01,80.95999999999854
17047,2289.23,1432,0.01,80.96999999999855
17313,2288.13,1433,0.01,80.97999999999855
17018,2287.7,1434,0.01,80.98999999999856
12684,2283.63,1435,0.01,80.99999999999856
14901,2277.05,1436,0.01,81.00999999999857
18051,2275.98,1437,0.01,81.01999999999857
15015,2275.82,1438,0.01,81.02999999999858
13059,2272.62,1439,0.01,81.03999999999859
13371,2271.46,1440,0.01,81.04999999999859
15658,2270.34,1441,0.01,81.0599999999986
13748,2268.35,1442,0.01,81.0699999999986
16163,2263.63,1443,0.01,81.0799999999986
16531,2263.58,1444,0.01,81.08999999999861
15734,2263.3,1445,0.01,81.09999999999862
17994,2262.87,1446,0.01,81.10999999999862
13655,2259.3,1447,0.01,81.11999999999863
14432,2255.51,1448,0.01,81.12999999999863
17193,2254.6,1449,0.01,81.13999999999864
16823,2253.14,1450,0.01,81.14999999999864
17969,2251.19,1451,0.01,81.15999999999865
17414,2249.52,1452,0.01,81.16999999999865
15865,2248.92,1453,0.01,81.17999999999866
12868,2247.06,1454,0.01,81.18999999999866
16174,2246.75,1455,0.01,81.19999999999867
15629,2240.9,1456,0.01,81.20999999999867
13814,2239.07,1457,0.01,81.21999999999868
18215,2238.9900000000002,1458,0.01,81.22999999999868
12649,2238.7,1459,0.01,81.23999999999869
16551,2237.12,1460,0.01,81.24999999999869
17180,2236.33,1461,0.01,81.2599999999987
14462,2231.89,1462,0.01,81.2699999999987
16221,2229.0099999999998,1463,0.01,81.27999999999871
14472,2228.22,1464,0.01,81.28999999999871
14177,2224.39,1465,0.01,81.29999999999872
13338,2223.62,1466,0.01,81.30999999999872
17075,2221.38,1467,0.01,81.31999999999873
14467,2220.9900000000002,1468,0.01,81.32999999999873
12704,2220.84,1469,0.01,81.33999999999874
13627,2217.55,1470,0.01,81.34999999999874
16812,2216.8,1471,0.01,81.35999999999875
13094,2214.6600000000003,1472,0.01,81.36999999999875
17368,2213.24,1473,0.01,81.37999999999876
17648,2208.42,1474,0.01,81.38999999999876
17550,2206.54,1475,0.01,81.39999999999877
16350,2206.49,1476,0.01,81.40999999999877
14597,2201.54,1477,0.01,81.41999999999878
14321,2198.58,1478,0.01,81.42999999999878
14006,2196.67,1479,0.01,81.43999999999879
15934,2190.66,1480,0.01,81.4499999999988
14212,2190.14,1481,0.01,81.4599999999988
18177,2189.62,1482,0.01,81.4699999999988
17822,2188.5,1483,0.01,81.47999999999881
14834,2184.21,1484,0.01,81.48999999999882
13662,2183.13,1485,0.01,81.49999999999882
14708,2182.58,1486,0.01,81.50999999999883
15476,2180.28,1487,0.01,81.51999999999883
16317,2179.76,1488,0.01,81.52999999999884
14808,2175.37,1489,0.01,81.53999999999884
16076,2173.53,1490,0.01,81.54999999999885
13410,2172.51,1491,0.01,81.55999999999885
14665,2172.33,1492,0.01,81.56999999999886
16108,2171.93,1493,0.01,81.57999999999886
15649,2170.35,1494,0.01,81.58999999999887
13888,2169.05,1495,0.01,81.59999999999887
13762,2165.76,1496,0.01,81.60999999999888
14595,2164.45,1497,0.01,81.61999999999888
13365,2164.32,1498,0.01,81.62999999999889
15944,2164.24,1499,0.01,81.63999999999889
12856,2162.68,1500,0.01,81.6499999999989
13320,2160.95,1501,0.01,81.6599999999989
13755,2154.68,1502,0.01,81.66999999999891
18116,2154.3,1503,0.01,81.67999999999891
16042,2153.0,1504,0.01,81.68999999999892
16275,2151.11,1505,0.01,81.69999999999892
13224,2150.85,1506,0.01,81.70999999999893
18239,2150.36,1507,0.01,81.71999999999893
17032,2150.06,1508,0.01,81.72999999999894
17324,2148.87,1509,0.01,81.73999999999894
16966,2148.47,1510,0.01,81.74999999999895
16004,2146.39,1511,0.01,81.75999999999895
17272,2144.53,1512,0.01,81.76999999999896
13610,2144.13,1513,0.01,81.77999999999896
14216,2142.39,1514,0.01,81.78999999999897
16177,2141.61,1515,0.01,81.79999999999897
12687,2138.91,1516,0.01,81.80999999999898
16485,2137.68,1517,0.01,81.81999999999898
17029,2137.3,1518,0.01,81.82999999999899
15638,2137.2,1519,0.01,81.839999999999
17305,2135.46,1520,0.01,81.849999999999
16379,2131.9,1521,0.01,81.859999999999
14360,2128.23,1522,0.01,81.86999999999901
14410,2122.37,1523,0.01,81.87999999999901
14396,2121.93,1524,0.01,81.88999999999902
14499,2120.62,1525,0.01,81.89999999999903
16134,2119.99,1526,0.01,81.90999999999903
15456,2119.27,1527,0.01,81.91999999999904
13152,2114.98,1528,0.01,81.92999999999904
17671,2114.71,1529,0.01,81.93999999999905
14691,2114.33,1530,0.01,81.94999999999905
14469,2112.21,1531,0.01,81.95999999999906
13643,2112.17,1532,0.01,81.96999999999906
13407,2111.89,1533,0.01,81.97999999999907
14407,2111.08,1534,0.01,81.98999999999907
16493,2110.12,1535,0.01,81.99999999999908
17113,2109.16,1536,0.01,82.00999999999908
13517,2109.07,1537,0.01,82.01999999999909
13265,2107.66,1538,0.01,82.02999999999909
12560,2101.39,1539,0.01,82.0399999999991
15815,2100.6,1540,0.01,82.0499999999991
16510,2100.0,1541,0.01,82.0599999999991
17742,2098.48,1542,0.01,82.06999999999911
14399,2098.16,1543,0.01,82.07999999999912
17159,2095.44,1544,0.01,82.08999999999912
13753,2094.57,1545,0.01,82.09999999999913
16600,2093.56,1546,0.01,82.10999999999913
17585,2093.3,1547,0.01,82.11999999999914
14723,2093.06,1548,0.01,82.12999999999914
16934,2090.7400000000002,1549,0.01,82.13999999999915
16054,2090.68,1550,0.01,82.14999999999915
12501,2089.68,1551,0.01,82.15999999999916
16726,2088.41,1552,0.01,82.16999999999916
15151,2085.61,1553,0.01,82.17999999999917
15272,2085.48,1554,0.01,82.18999999999917
12576,2083.87,1555,0.01,82.19999999999918
13591,2081.19,1556,0.01,82.20999999999918
14644,2077.47,1557,0.01,82.21999999999919
18009,2077.08,1558,0.01,82.2299999999992
18026,2074.07,1559,0.01,82.2399999999992
16201,2070.17,1560,0.01,82.2499999999992
17289,2069.89,1561,0.01,82.25999999999921
16794,2069.71,1562,0.01,82.26999999999921
16290,2069.3,1563,0.01,82.27999999999922
13478,2068.03,1564,0.01,82.28999999999922
14988,2066.6,1565,0.01,82.29999999999923
12997,2065.11,1566,0.01,82.30999999999923
16807,2064.88,1567,0.01,82.31999999999924
12610,2057.99,1568,0.01,82.32999999999925
17126,2057.54,1569,0.01,82.33999999999925
12518,2056.89,1570,0.01,82.34999999999926
16891,2056.82,1571,0.01,82.35999999999926
15252,2053.06,1572,0.01,82.36999999999927
15164,2052.02,1573,0.01,82.37999999999927
17086,2050.08,1574,0.01,82.38999999999928
17666,2047.8,1575,0.01,82.39999999999928
16996,2044.16,1576,0.01,82.40999999999929
14232,2043.93,1577,0.01,82.41999999999929
17705,2041.5,1578,0.01,82.4299999999993
18258,2040.97,1579,0.01,82.4399999999993
15506,2040.03,1580,0.01,82.4499999999993
13799,2039.82,1581,0.01,82.45999999999931
16214,2038.25,1582,0.01,82.46999999999932
16331,2037.7,1583,0.01,82.47999999999932
13705,2035.33,1584,0.01,82.48999999999933
14651,2034.1200000000001,1585,0.01,82.49999999999933
15253,2033.29,1586,0.01,82.50999999999934
17846,2033.1,1587,0.01,82.51999999999934
14623,2030.83,1588,0.01,82.52999999999935
12586,2028.67,1589,0.01,82.53999999999935
12873,2027.3,1590,0.01,82.54999999999936
13989,2026.06,1591,0.01,82.55999999999936
15478,2024.98,1592,0.01,82.56999999999937
14631,2023.17,1593,0.01,82.57999999999937
17227,2022.03,1594,0.01,82.58999999999938
16960,2021.98,1595,0.01,82.59999999999938
12348,2019.4,1596,0.01,82.60999999999939
14147,2019.3,1597,0.01,82.6199999999994
14188,2018.91,1598,0.01,82.6299999999994
12418,2016.95,1599,0.01,82.6399999999994
16197,2016.71,1600,0.01,82.64999999999941
14225,2015.12,1601,0.01,82.65999999999941
15384,2014.49,1602,0.01,82.66999999999942
15864,2014.22,1603,0.01,82.67999999999942
13663,2013.6100000000001,1604,0.01,82.68999999999943
16529,2012.0,1605,0.01,82.69999999999943
15990,2010.05,1606,0.01,82.70999999999944
13696,2008.7,1607,0.01,82.71999999999944
15531,2007.44,1608,0.01,82.72999999999945
17460,2007.4,1609,0.01,82.73999999999945
13092,2007.33,1610,0.01,82.74999999999946
14730,2005.06,1611,0.01,82.75999999999947
16698,1998.0,1612,0.01,82.76999999999947
14628,1998.0,1613,0.01,82.77999999999948
13630,1995.68,1614,0.01,82.78999999999948
15550,1995.6,1615,0.01,82.79999999999949
12975,1993.99,1616,0.01,82.80999999999949
15481,1993.34,1617,0.01,82.8199999999995
12986,1991.5900000000001,1618,0.01,82.8299999999995
17048,1991.45,1619,0.01,82.8399999999995
17088,1991.01,1620,0.01,82.84999999999951
16235,1990.6100000000001,1621,0.01,82.85999999999952
16332,1989.97,1622,0.01,82.86999999999952
13874,1989.2,1623,0.01,82.87999999999953
17351,1988.23,1624,0.01,82.88999999999953
17797,1985.87,1625,0.01,82.89999999999954
12585,1982.81,1626,0.01,82.90999999999954
15192,1981.39,1627,0.01,82.91999999999955
12582,1980.4,1628,0.01,82.92999999999955
15795,1979.8700000000001,1629,0.01,82.93999999999956
18204,1979.3,1630,0.01,82.94999999999956
14152,1975.44,1631,0.01,82.95999999999957
17633,1974.89,1632,0.01,82.96999999999957
17966,1974.42,1633,0.01,82.97999999999958
14896,1973.47,1634,0.01,82.98999999999958
14634,1971.82,1635,0.01,82.99999999999959
13208,1970.5,1636,0.01,83.0099999999996
16032,1970.45,1637,0.01,83.0199999999996
13838,1966.09,1638,0.01,83.0299999999996
15030,1964.66,1639,0.01,83.03999999999961
16176,1964.04,1640,0.01,83.04999999999961
17158,1962.3,1641,0.01,83.05999999999962
12399,1962.3,1642,0.01,83.06999999999962
14477,1960.61,1643,0.01,83.07999999999963
18016,1960.46,1644,0.01,83.08999999999963
14301,1956.23,1645,0.01,83.09999999999964
17039,1954.99,1646,0.01,83.10999999999964
17554,1952.45,1647,0.01,83.11999999999965
13761,1952.17,1648,0.01,83.12999999999965
16788,1950.3,1649,0.01,83.13999999999966
13693,1948.32,1650,0.01,83.14999999999966
15081,1948.27,1651,0.01,83.15999999999967
14014,1948.21,1652,0.01,83.16999999999967
15425,1944.57,1653,0.01,83.17999999999968
17337,1944.32,1654,0.01,83.18999999999969
14332,1943.51,1655,0.01,83.19999999999969
17135,1943.24,1656,0.01,83.2099999999997
14905,1939.69,1657,0.01,83.2199999999997
14418,1937.25,1658,0.01,83.2299999999997
14481,1935.32,1659,0.01,83.23999999999971
15605,1933.4,1660,0.01,83.24999999999972
15789,1932.01,1661,0.01,83.25999999999972
15803,1929.66,1662,0.01,83.26999999999973
14276,1929.32,1663,0.01,83.27999999999973
17236,1929.26,1664,0.01,83.28999999999974
13029,1927.3,1665,0.01,83.29999999999974
12385,1923.4,1666,0.01,83.30999999999975
14710,1922.59,1667,0.01,83.31999999999975
12528,1922.28,1668,0.01,83.32999999999976
16681,1921.84,1669,0.01,83.33999999999976
12674,1919.31,1670,0.01,83.34999999999977
13276,1918.56,1671,0.01,83.35999999999977
12842,1917.99,1672,0.01,83.36999999999978
16619,1916.53,1673,0.01,83.37999999999978
16650,1916.11,1674,0.01,83.38999999999979
13476,1915.77,1675,0.01,83.39999999999979
16692,1914.6999999999998,1676,0.01,83.4099999999998
15620,1909.93,1677,0.01,83.4199999999998
14205,1908.38,1678,0.01,83.42999999999981
16426,1908.25,1679,0.01,83.43999999999981
17046,1906.07,1680,0.01,83.44999999999982
17235,1904.8799999999999,1681,0.01,83.45999999999982
14250,1904.05,1682,0.01,83.46999999999983
14127,1900.0800000000002,1683,0.01,83.47999999999983
16770,1900.03,1684,0.01,83.48999999999984
16049,1899.68,1685,0.01,83.49999999999984
12531,1899.05,1686,0.01,83.50999999999985
12762,1898.52,1687,0.01,83.51999999999985
14224,1897.9,1688,0.01,83.52999999999986
14741,1897.59,1689,0.01,83.53999999999986
17560,1895.8,1690,0.01,83.54999999999987
14327,1894.93,1691,0.01,83.55999999999987
16942,1894.11,1692,0.01,83.56999999999988
